,Time,Time nanosec,Zaber pos,Zaber vel,Tip trans x,Tip trans y,Tip trans z,Tip rot x,Tip rot y,Tip rot z,Tip rot w,Handle trans x,Handle trans y,Handle trans z,Handle rot x,Handle rot y,Handle rot z,Handle rot w
0,1681403613,480597335,1.9531249989768185e-05,0.0,0.05154342766870966,-0.18555282293602204,0.020610421262889186,0.647026967700743,-0.2466176442158528,0.2526858685636494,0.6757852413730555,0.04825757235903294,0.0059742769591221295,0.004049299300916451,0.04755060668966337,-0.03356339451041113,0.029090420170050823,0.9978808474996969
1,1681403613,528663749,1.9531249989768185e-05,0.0,0.05154342766870966,-0.18555282293602204,0.020610421262889186,0.647026967700743,-0.2466176442158528,0.2526858685636494,0.6757852413730555,0.04825757235903294,0.0059742769591221295,0.004049299300916451,0.04755060668966337,-0.03356339451041113,0.029090420170050823,0.9978808474996969
2,1681403613,576544116,1.9531249989768185e-05,0.0,0.051602403122868734,-0.1855691918660456,0.020651090095385544,0.6469563902145858,-0.24661815162164868,0.2528729663738921,0.6757826420739901,0.048262850528008494,0.0059837218666877745,0.004013481223729881,0.047554213438473686,-0.03378510106958654,0.029092600631495494,0.9978731303720239
3,1681403613,624577677,1.9531249989768185e-05,0.0,0.05159365336506733,-0.1855684104580213,0.020663191247447782,0.6469797938316026,-0.24662432534744633,0.25274147867468144,0.6758071718159474,0.04828767165165006,0.005966278383402968,0.004039652053601919,0.047717408845486725,-0.03356774710208092,0.028936162384704065,0.9978772237875807
4,1681403613,672502285,1.9531249989768185e-05,0.0,0.05155907634388175,-0.18570126098452983,0.02105808669659523,0.6469491427749913,-0.24656650104242747,0.2534501565548347,0.6755921738510065,0.048308786775156876,0.0059783646123396095,0.0040426200507039795,0.04724769337373828,-0.03360588403223674,0.028764805190432906,0.9979032448146611
5,1681403613,720501067,1.9531249989768185e-05,0.0,0.05182069550372928,-0.18544251235857395,0.0204534258169609,0.6468945472525511,-0.2466999573362927,0.25239118926112175,0.6759920586578995,0.0483101030501102,0.005957767213673332,0.004060252838852904,0.04766101896477673,-0.033570651929281915,0.028806703443460063,0.9978835665732765
6,1681403613,768468140,1.9531249989768185e-05,0.0,0.05169658959938506,-0.18556659377247714,0.02101194896893649,0.6466094493512856,-0.2465781371638537,0.25326508441893697,0.675982425286856,0.04830936218321809,0.005971501877586369,0.00405784311878124,0.04734242117938882,-0.033476750800036204,0.02879693139707963,0.9979021690801446
7,1681403613,816354159,1.9531249989768185e-05,0.0,0.05137709634487082,-0.18564715139666532,0.02116793210196667,0.6465303667986385,-0.24669313870509216,0.2535493973290416,0.6759095229667414,0.04825767205148432,0.005999406576650421,0.004047111179524471,0.0472863761289384,-0.03379983400034516,0.02867327101713317,0.9978974964310311
8,1681403613,864415954,1.9531249989768185e-05,0.0,0.05134980447324339,-0.18565684921461806,0.02083745474524766,0.6469421124548226,-0.24658332637232228,0.2528141146449724,0.6758310363722069,0.04828036878324521,0.005970223258931831,0.004067950883719071,0.047346454257573986,-0.0336638787333407,0.02880266646101018,0.9978955170470495
9,1681403613,912419437,1.9531249989768185e-05,0.0,0.051535984812581176,-0.18557121125578674,0.020699563339779917,0.6469035832775535,-0.24655790496617921,0.2526260280784964,0.6759475152544262,0.04828746012376155,0.005980353392910198,0.0040513662006843865,0.047156262587369976,-0.03360978805168254,0.02872530916401886,0.9979085758020839
10,1681403613,960335892,1.9531249989768185e-05,0.0,0.051591701577406876,-0.18549515584727405,0.020418432494765992,0.6469469812614848,-0.2465965474696526,0.25202980349507065,0.6761144314115293,0.04830917912264329,0.005958038254566547,0.004028956769870626,0.047066212011071404,-0.033705588165235036,0.028693330183112358,0.9979105159363576
11,1681403614,8323824,1.9531249989768185e-05,0.0,0.05157676931069016,-0.1855762690119156,0.020832646185469858,0.6467506665466245,-0.24657724233591455,0.2528909380651612,0.6759877309005211,0.048286862786693155,0.0059696658688843385,0.004023340854680757,0.04725320599930757,-0.033701217242521966,0.028762826261167645,0.997899825786451
12,1681403614,56384772,1.9531249989768185e-05,0.0,0.05158465750577214,-0.18554873852327358,0.020746569413617133,0.6468293523436377,-0.24649015013436784,0.25269773092557724,0.6760164580973689,0.04829402066163059,0.00597702426899864,0.0040429381916864265,0.047089859698326,-0.03356944670318365,0.02891582667923742,0.9979075670266713
13,1681403614,104222392,1.9531249989768185e-05,0.0,0.05139797695247755,-0.1856578548436258,0.020692728192670762,0.6470475751474696,-0.2465001178643304,0.2526798962913361,0.6758106224371222,0.04828580383006521,0.005968965027049744,0.003995085104264551,0.0473054565980266,-0.03360409601990757,0.028891091127549735,0.9978969202077922
14,1681403614,152239593,1.9531249989768185e-05,0.0,0.051842366456901934,-0.18539232163538202,0.020447834085579153,0.6467776315169944,-0.24673071280443948,0.25267501948171023,0.6759866753555113,0.04822793197829578,0.005985403655254143,0.004036894868651886,0.047644777916775044,-0.0335618011964898,0.02912360017807658,0.9978754414005668
15,1681403614,200148793,1.9531249989768185e-05,0.0,0.051498306226729004,-0.18552394186474647,0.02070592308360672,0.6467330425140555,-0.24655680394511278,0.2525702249951627,0.6761319365292378,0.04823769123769235,0.005979272295642782,0.004066293997194298,0.04686083188527104,-0.03357119558295719,0.028945918247257875,0.9979174169634351
16,1681403614,248059635,1.9531249989768185e-05,0.0,0.051499441382015745,-0.1855526304272201,0.020713533713005453,0.6468310182025749,-0.2465597373555628,0.2526259687015531,0.6760163087853562,0.04820437269979258,0.005971926615867193,0.0040144296125588785,0.047987663346968246,-0.03374126359617843,0.029358289118837793,0.9978460813960467
17,1681403614,296064758,1.9531249989768185e-05,0.0,0.051657568408556634,-0.18551062979233726,0.020543282604434873,0.6470589074120441,-0.2464782152640794,0.25273583275439765,0.6757868440424889,0.04820474217959263,0.0060103660267339515,0.0040427628700786394,0.04735477948212683,-0.03355462190841341,0.02933536983582897,0.997883283899163
18,1681403614,344087553,1.9531249989768185e-05,0.0,0.051388161641459956,-0.18567848239552182,0.021159889376059796,0.6465593976143039,-0.24650078646686938,0.2534659581134263,0.6759832214674314,0.048252204351703284,0.005959579115702954,0.0040520972304651515,0.046917211489943315,-0.03356822092041473,0.02907537866026945,0.9979111043404658
19,1681403614,424063675,0.016390624999992554,0.2046830932233416,0.051698096875020805,-0.18539048154943794,0.02038239020253757,0.6468481959098168,-0.24673018005506303,0.2524879196489675,0.6759892603655387,0.048198243272204094,0.006003747748550531,0.004023401352737363,0.04760781575036233,-0.033689175758800115,0.029217706267360546,0.997870162374167
20,1681403614,472065547,0.11238476562499145,1.9989568270395508,0.05171313193421119,-0.18549572670395836,0.020608147906235094,0.6467010388449769,-0.2465818001454445,0.25270608436125164,0.6761026675887797,0.0482507732976169,0.0059703022093010455,0.004032402225918705,0.047479657472814615,-0.033463415693465,0.029276231837373004,0.9978821494474159
21,1681403614,520027651,0.20837890624999034,2.000053851090796,0.051478810901524424,-0.18580339612572772,0.02080243774924012,0.647046224449606,-0.2463595621786531,0.2530105368042472,0.6757394600100538,0.04821649970502398,0.005938191686339203,0.004041291339623165,0.047409939507446625,-0.03345754134559225,0.029463440712676436,0.9978801512327915
22,1681403614,568023769,0.30437304687498923,2.0015645814414382,0.051403529521805824,-0.185844788481112,0.020865911125843253,0.6467817788429558,-0.24645418034748046,0.2529195618869207,0.6759921321738305,0.048240142995042035,0.005901071136103261,0.0040176439942516545,0.04701511286153467,-0.0336954072174035,0.029106291999103952,0.997901308978565
