,Time,Time nanosec,Zaber pos,Zaber vel,Tip trans x,Tip trans y,Tip trans z,Tip rot x,Tip rot y,Tip rot z,Tip rot w,Handle trans x,Handle trans y,Handle trans z,Handle rot x,Handle rot y,Handle rot z,Handle rot w
0,1681401533,12337058,1.9531249989768185e-05,0.0,0.050661922692741876,-0.1852527489697673,0.02351522885746675,0.6420514829539443,-0.24616525895593977,0.2546919979883679,0.679929808642399,0.04826169592941773,0.006175017207936728,0.004010856329776727,0.04425879923375677,-0.034542167004034355,0.02729442409702312,0.9980496038786165
1,1681401533,60236728,1.9531249989768185e-05,0.0,0.05068120297767746,-0.18531123832490665,0.023542457714204795,0.6420514929407027,-0.2463563768379625,0.25520708313974916,0.6796673897717822,0.04818917974478941,0.00612921571506489,0.003979518845611735,0.04478478619417629,-0.03481298045803255,0.02760551570498051,0.9980081737239593
2,1681401533,108344172,1.9531249989768185e-05,0.0,0.05082100428619839,-0.18537774185481598,0.023525111012520347,0.6421625164695661,-0.24649231909502725,0.2559508819364098,0.6792333804404813,0.048141223247511564,0.006099093917288842,0.003960540066877585,0.04541145588081201,-0.03520195998053728,0.027957412670375974,0.9979564142612102
3,1681401533,156235889,1.9531249989768185e-05,0.0,0.0509095347283402,-0.1854448122296637,0.023527604868509078,0.6422724961992895,-0.24661629050486006,0.2565818937554886,0.6788462106253546,0.04808781519272759,0.00605596801067948,0.003911148353579447,0.04588353756298226,-0.03563583840211133,0.028142571240373046,0.9979142165968302
4,1681401533,204201425,1.9531249989768185e-05,0.0,0.050947327650182284,-0.1854822785588251,0.023578385142570296,0.642138546417732,-0.2467826689782881,0.25717470577218027,0.6786881258777608,0.048035908093245566,0.006028566764719814,0.0039017324896231387,0.046260552235827965,-0.035942897412431396,0.02829654960840126,0.9978814432149217
5,1681401533,252128260,1.9531249989768185e-05,0.0,0.05102950333566034,-0.18550065593902793,0.023537997695348506,0.6422638859292406,-0.24684189658112926,0.25742130492928805,0.6784544573453732,0.04800514322307231,0.006024824105063428,0.0038863631630820794,0.04651106823628386,-0.036124387944524126,0.028494745889894518,0.9978576043623777
6,1681401533,300138240,1.9531249989768185e-05,0.0,0.05107533583605635,-0.1855196809052178,0.02351589390306527,0.6423072190643488,-0.2469255348533695,0.2576931784005945,0.6782797670438058,0.04798861042383758,0.006019216833546004,0.003873099314490286,0.04682266543009815,-0.03628077052834899,0.028513193245807374,0.9978368311015673
7,1681401533,348117964,1.9531249989768185e-05,0.0,0.05116693701419406,-0.18553835470023772,0.02345961618855423,0.642451136998018,-0.24685334504373652,0.25776525701054376,0.6781423411710554,0.04795984248545174,0.006002740833713396,0.0038761980411130964,0.046941521678812125,-0.03627110519939011,0.028766425126805464,0.9978243298574736
8,1681401533,396143348,1.9531249989768185e-05,0.0,0.05119473331351,-0.18554870566624593,0.023410440118447964,0.6425239552812776,-0.2468519822759995,0.25776535884497964,0.678073805360177,0.04793214105519601,0.005984241772186982,0.0038786343314116956,0.047096282176038805,-0.03636034342037026,0.02893027229776842,0.9978090523623869
9,1681401533,443985711,1.9531249989768185e-05,0.0,0.05126590736917537,-0.18557807460671444,0.02336224875477229,0.6426453360539927,-0.24676005129116163,0.25804307603060617,0.6778865834691647,0.04790970584482618,0.005967460714651179,0.0038602588619578576,0.04734441020169731,-0.0363481123268898,0.0291268237420984,0.9977920372961602
10,1681401533,491998524,1.9531249989768185e-05,0.0,0.05132966892204603,-0.1855750711568382,0.023389148199274082,0.6426435845639832,-0.24669056989485819,0.2581149321005996,0.6778861761169109,0.047880344510494305,0.005964936761223533,0.003846964906388195,0.04736755447340578,-0.0363390268435682,0.029350463571216373,0.9977847163589079
11,1681401533,539983909,1.9531249989768185e-05,0.0,0.051331176632071734,-0.18556477772147886,0.023418295726743338,0.6425469559393745,-0.2466859669981633,0.2582460478110607,0.6779295110033137,0.04785848687242544,0.005960572756791904,0.0038626942272034642,0.04733780912868787,-0.03639167726324193,0.029452741369794793,0.9977811952921682
12,1681401533,588102389,1.9531249989768185e-05,0.0,0.05120413898114719,-0.18551616251420705,0.023500702057633674,0.6423447101153806,-0.24661235017187716,0.25774926131330383,0.678336893012563,0.0479122073219129,0.005990858374942745,0.0038837875165121938,0.0467112782111699,-0.036095671872545344,0.029105571682596997,0.9978316614825256
13,1681401533,635917272,1.9531249989768185e-05,0.0,0.051102271432979685,-0.18544819560628625,0.023545024968401163,0.6421908830267906,-0.246510804120931,0.25723746736317304,0.6787136204567457,0.04797775551518635,0.006033626208637732,0.003893986453423634,0.046047402233936024,-0.03573712156485067,0.028852159453450925,0.997882782587533
14,1681401533,715959617,0.016390624999992554,0.2049931177877597,0.051048884004028405,-0.18533622004291317,0.023285196631081168,0.6425804608473721,-0.2460720729124978,0.25555129731450804,0.6791409431852841,0.04813463855868497,0.006115465071798415,0.003930325403878457,0.045406788425709194,-0.034782554622472345,0.02824228111004917,0.997963311458141
15,1681401533,763828361,0.11238476562499145,1.9997524868804355,0.05117702239080775,-0.1853311698274356,0.022953066671034916,0.6432107290986552,-0.24566004020222948,0.25480836499364784,0.678972606037592,0.04822313788566708,0.006128087950739755,0.00394289367443984,0.04565027709038371,-0.03413884602399816,0.028405432023368208,0.9979698005577557
16,1681401533,811917302,0.20800683593748914,1.9982558649273838,0.051407239837150634,-0.1853914900678437,0.022648737332361016,0.6437958612476331,-0.24538276427946276,0.25474026540281236,0.6785437238804091,0.04820964399850036,0.006085915322898816,0.003946943148863624,0.04624376146951027,-0.033801749645543354,0.028814510826269114,0.9979422228826145
17,1681401533,859748858,0.30424902343748883,2.0011969376726926,0.05157441061950485,-0.1854978059821197,0.022523399944736885,0.6440538108492828,-0.24537491330448152,0.25502132318090137,0.6781961112940685,0.048197735587954996,0.005998878469525654,0.003940385933057455,0.04690434254389909,-0.03400879410622325,0.029055058005845368,0.9978973835912398
18,1681401533,907813648,0.3999951171874905,2.000610879851523,0.05182377610944007,-0.1859448312276146,0.023044957571941124,0.6437841345917059,-0.24534993224324372,0.2573387228343132,0.6775855521823415,0.048134529745163634,0.005877825161011596,0.00391887963435171,0.04749594651533192,-0.03426826307382103,0.029490647279808244,0.9978477453667639
19,1681401533,955693892,0.49598925781248937,1.9981989014314054,0.05172676699975699,-0.1860468148241236,0.02318834124190726,0.6433496649806949,-0.2458065253009572,0.25816219376942023,0.6775194775036787,0.04804167408564354,0.0057479694948477655,0.003915788264846065,0.04815023337278421,-0.03488140861809155,0.029771730644770164,0.9977867940664376
20,1681401534,3688982,0.5918593749999914,2.002428961689782,0.051578277994926244,-0.18614126405218362,0.02324909366262158,0.6431466284165192,-0.24616006071275054,0.25839455289430374,0.677495309135725,0.04795861096030568,0.0056286624610505515,0.003920917451006575,0.04827505619151272,-0.03542036654506215,0.029749612072464664,0.9977624352344888
21,1681401534,51714252,0.6878535156249903,2.000010805405361,0.051539511555493675,-0.18603326353733357,0.023166214759216028,0.6431443073679227,-0.24643062234941,0.2582269177450094,0.6774630670528318,0.04793973886541916,0.005535480114667368,0.003895574080356054,0.048286075411003555,-0.035877895453884194,0.02945165680473764,0.9977543943529685
22,1681401534,99627106,0.7840957031249864,2.003425594633159,0.051485608662078255,-0.18614452519520266,0.0231998888046447,0.6430526286420516,-0.24656372197975118,0.2584012564631684,0.6774351913344151,0.04792976458660811,0.005435359519313954,0.003893665826458212,0.04832351112889501,-0.03607090859862588,0.029363506668857287,0.9977482208960099
23,1681401534,147619185,0.8800898437499889,2.003861104598216,0.05157929769431713,-0.18624435179132112,0.023088862578992966,0.6432320268091941,-0.24649154533843698,0.25837985429943994,0.6772992903110158,0.04790560956435411,0.0053289549195217195,0.003898834663507725,0.04861923343417555,-0.035866968137724595,0.029686979182078684,0.9977316342603973
24,1681401534,195564205,0.9758359374999905,1.995373997734364,0.05164825266079576,-0.1863458393878501,0.022868225552591367,0.6436693106733824,-0.24633058837025695,0.2578025580263501,0.677162388800121,0.04800617691988299,0.005264382465600112,0.003910019794422515,0.048901998559883454,-0.035660473327683,0.029224792716895046,0.9977388619621615
25,1681401534,243467149,1.0715820312499922,1.9968265898391657,0.05174219620659508,-0.18641448905814884,0.02282318998097141,0.6437961898789726,-0.24614765502903005,0.25793966495266707,0.6770560737967967,0.047958392048052925,0.005192536698556058,0.0038893180378318515,0.04885348936583255,-0.03564343659067583,0.02962771763216256,0.9977299636438197
26,1681401534,291517385,1.1674521484374871,2.0016681700385472,0.0518393568122328,-0.1865221222185653,0.02276495790412629,0.643946892354672,-0.24594957491467087,0.2577993085110634,0.6770381990384817,0.04799370733163105,0.005086813481501626,0.0039018181877374797,0.04897586469046358,-0.03541367900187245,0.02987496809969252,0.9977247728198474
