,Time,Time nanosec,Zaber pos,Zaber vel,Tip trans x,Tip trans y,Tip trans z,Tip rot x,Tip rot y,Tip rot z,Tip rot w,Handle trans x,Handle trans y,Handle trans z,Handle rot x,Handle rot y,Handle rot z,Handle rot w
0,1681402130,392684121,1.9531249989768185e-05,0.0,0.05096387149874783,-0.18547866979993932,0.021320017615006737,0.6451195655228683,-0.2475916549449344,0.25299129921400115,0.6771370032004055,0.0483158829617648,0.0059899247718508825,0.00406679909174433,0.04669889429122321,-0.034151436415091344,0.027967305885024937,0.9979332254536356
1,1681402130,440557952,1.9531249989768185e-05,0.0,0.05096387149874783,-0.18547866979993932,0.021320017615006737,0.6451195655228683,-0.2475916549449344,0.25299129921400115,0.6771370032004055,0.0483158829617648,0.0059899247718508825,0.00406679909174433,0.04669889429122321,-0.034151436415091344,0.027967305885024937,0.9979332254536356
2,1681402130,488801781,1.9531249989768185e-05,0.0,0.05140690840183737,-0.18557271110649526,0.021274575463457235,0.6455837251908983,-0.24759478160661616,0.2543309746004543,0.6761909739478913,0.048112738987921,0.005962353610313165,0.003981957622297236,0.04803079176710938,-0.034641596174413335,0.028996368511488114,0.9978237386782595
3,1681402130,536646624,1.9531249989768185e-05,0.0,0.051617619824031846,-0.18558036602199796,0.021010415770350635,0.6460631337837586,-0.2472165100955554,0.254099617206972,0.6759584372111599,0.048106507638153856,0.005961933010493858,0.003976151108626036,0.0483947247720777,-0.03421159993404152,0.029427504996183167,0.9978083678712499
4,1681402130,584524562,1.9531249989768185e-05,0.0,0.051742368921351284,-0.1855710306820615,0.02074902238670967,0.6465620939312963,-0.24686748115092544,0.25350925571587807,0.6758305724867415,0.04818010460591429,0.005980825431505382,0.003997267481794922,0.04831112185387203,-0.03373213740197582,0.029362462530930382,0.9978306590828097
5,1681402130,632404198,1.9531249989768185e-05,0.0,0.051805597869415965,-0.18552398702646153,0.020577158870886486,0.646762296689305,-0.24628513355999285,0.2526874018178891,0.6761591835736882,0.04825626564978337,0.0060025954950379545,0.004025937513236752,0.04764239524142979,-0.033037690563289306,0.0294101177305757,0.997884641706133
6,1681402130,680384617,1.9531249989768185e-05,0.0,0.05174384528288681,-0.18550925145060881,0.020484193944977636,0.6468331189924054,-0.24610145870304298,0.25220296500797657,0.6763391550398192,0.04833107984747202,0.006008330984757337,0.004041148296572081,0.04721247449315512,-0.03269852020346691,0.029130428175625184,0.9979244496368658
7,1681402130,728366409,1.9531249989768185e-05,0.0,0.051447305112632374,-0.1854414612535904,0.02053083887182458,0.6464435789735101,-0.24610768729418814,0.25116518441680624,0.6770950860813398,0.04845862055069593,0.00604910797106091,0.004082779332527972,0.045999636016820535,-0.0324209298228595,0.02835741559040538,0.9980124116346321
8,1681402130,776286444,1.9531249989768185e-05,0.0,0.051250344838526155,-0.18539833065104072,0.020570895598867767,0.6462104724198375,-0.24619238149494124,0.2506805770888395,0.6774662979803395,0.04852625976594342,0.0060599383214733765,0.004087916421371615,0.04553894820838663,-0.03235032664818184,0.02786924874317663,0.9980495807004383
9,1681402130,824400771,1.9531249989768185e-05,0.0,0.05113967391842561,-0.18537226211846397,0.020587928225069385,0.6461530434596806,-0.24632719658285132,0.2505748331433128,0.6775111878387148,0.048540353963487215,0.0060788106423503435,0.004109379305177324,0.045478080222032986,-0.03245053724723865,0.027746454558867782,0.9980525242246003
10,1681402130,872237014,1.9531249989768185e-05,0.0,0.05109165394602873,-0.1853835320167286,0.02054686725663575,0.6461939114948342,-0.2464644552194741,0.250524891590027,0.6774407573760082,0.048527072339104846,0.006071895539703359,0.004097405856174685,0.04563889661024872,-0.032460115942317416,0.02759149862141873,0.9980491677232313
11,1681402130,920257640,1.9531249989768185e-05,0.0,0.05121554455908703,-0.18538970048125253,0.020530873118005943,0.6463574914072818,-0.24625804022442313,0.2506089298811367,0.6773286758954943,0.04852609190895468,0.006066136669965055,0.004089900970071447,0.045813053582425094,-0.03225547536964276,0.027969752553113167,0.9980372945798417
12,1681402130,968342855,1.9531249989768185e-05,0.0,0.05128291529608055,-0.1854086624216288,0.02044085609160083,0.646533048979852,-0.24616773886273619,0.2505239651466859,0.6772253715028743,0.04854192467848267,0.006052446732618538,0.004093108483454955,0.046002687580249904,-0.032123042244359426,0.028027451494368524,0.9980312243888424
13,1681402131,48198703,0.016638671874989797,0.20792188860237787,0.0512687987348653,-0.18540929035662657,0.020441429151016655,0.646533048979852,-0.24616773886273619,0.2505239651466859,0.6772253715028743,0.04854936427279423,0.006063303334059175,0.00411376729856229,0.045909830569080094,-0.03212578006102345,0.027991201985352515,0.9980364293571674
14,1681402131,96120872,0.11263281249998869,1.9993015477121179,0.051255648545997456,-0.18541919947803953,0.0204764634898741,0.6464603885712826,-0.24616968150166058,0.250523886225516,0.6772940545642654,0.048551351811030166,0.006051294350182729,0.004141385518039095,0.04590852229617959,-0.03212466231167764,0.02799422885788089,0.998036440618575
15,1681402131,144125160,0.20837890624999034,1.9980847602310372,0.05113051742787594,-0.18542385858766544,0.020490543038659034,0.6463687450172226,-0.24631078000155485,0.2504590107236605,0.6773542124082582,0.048552100159528044,0.006026322455260136,0.004138829274611941,0.045784484813658335,-0.03216882092889051,0.027748029261170492,0.9980475914416677
16,1681402131,192137234,0.30437304687498923,1.9996192289497317,0.051112590361627144,-0.18546379674020091,0.020485399806543236,0.6464565180840984,-0.24635901632313006,0.25050005046530505,0.6772377204643603,0.04856203676002413,0.005990654997115555,0.0041618191243251584,0.04613402903372224,-0.03216764410774377,0.02766655563875075,0.9980337948871076
17,1681402131,240098043,0.4004912109374885,2.0017204891834175,0.051101508635473206,-0.18553364481220827,0.02052792142122517,0.6464420190501061,-0.24632465409069185,0.2504410277329858,0.6772858867727638,0.0485518820902795,0.005914604378933291,0.0041624032159678775,0.04594569358400111,-0.03217092265130302,0.027600088327131057,0.9980442175080138
18,1681402131,288138250,0.49623730468749017,1.9966246335184468,0.051168752479591295,-0.18562123697142485,0.020585122173075884,0.6464617846136058,-0.24614938742060993,0.25061927850285476,0.6772648059284928,0.04857539357431556,0.00582103660494393,0.004141361122172629,0.04578484324788352,-0.03216129596877887,0.027755016718819036,0.9980476232211134
19,1681402131,336011750,0.5924794921874899,2.0034046175844735,0.051151271352216324,-0.18571927183617132,0.020715079234562936,0.6461895686918347,-0.24621707812200308,0.250959714437721,0.6773739096571859,0.04857147803222618,0.005714370830681992,0.00411630754128281,0.04568934009626046,-0.0322548097594262,0.027729359214152975,0.9980496951988532
20,1681402131,384058856,0.6882255859374915,1.9998052903869512,0.05130319797776925,-0.1860748848577494,0.021780691045720182,0.6452249124905909,-0.24652052631275062,0.25332244287721745,0.6773036116415685,0.048522156176136755,0.005621914349638074,0.00410207740832963,0.04576584484454513,-0.03276426461511044,0.02756262439150198,0.9980342139158102
21,1681402131,432097174,0.7842197265624904,1.998048424972353,0.05118503866464115,-0.18614646922920952,0.02189643830393767,0.6447744873133091,-0.246931352130864,0.25378558293983045,0.6774095111057808,0.04842460865703775,0.005481908185888451,0.004094674474757712,0.045687972655683196,-0.033432791323997874,0.027783397044007795,0.9980094891671094
22,1681402131,480083913,0.8804619140624901,2.0033561176606853,0.05125296128507867,-0.18626097862388363,0.02198760336151752,0.6449419015560035,-0.24708334259090742,0.2543358419116443,0.6769882162567717,0.048389681154412015,0.005422062606799699,0.004112091300334561,0.046227136613294834,-0.033615446359077476,0.027774460360252207,0.9979787738014835
23,1681402131,527946237,0.9762080078124882,1.995358071142098,0.0514600123028333,-0.18642180638064332,0.022017344062583266,0.6449884904003642,-0.24737422861698455,0.25537334198507655,0.6764468156999368,0.04825154555425709,0.005300729019330749,0.004062059020875933,0.047095788228051286,-0.0342270149976404,0.02833462064635814,0.9979016221293343
24,1681402131,576005995,1.0720781249999902,2.0028839485395884,0.05122277211520962,-0.18629396895718742,0.02150777643113727,0.6453635447461725,-0.24777434623719752,0.2548083157492501,0.6761556704520157,0.048115029144176466,0.005205650111150123,0.004051922676376246,0.04747392448017454,-0.03498635074151226,0.028496649172820094,0.997852756042776
